Field=#~Integer~#~50|Field=Fitted~String~Fitted~100|Field=Description~String~Description~292|Field=Designator~String~Designator~158|Field=Footprint~String~Footprint~113|Field=Quantity~Integer~Quantity~70|Field=Indications~String~Indications~92|Field=Value~String~Value~92|Field=Manufacturer 1~String~Manufacturer 1~203|Field=Manufacturer Part Number 1~String~Manufacturer Part Number 1~177|ReportField=Currency~USD|ReportField=ProductionQuantity~1000|ReportField=ProjectFileName~LPCXpresso55SXX.PrjPcb|ReportField=ProjectFullPath~C:\NXP\LPC5500\LPCXpresso55SXX\trunk\LPCXpresso55SXX.PrjPcb|ReportField=Title~BOM For Variant [LPC55S69] of BOM Document [LPCXpresso55SXX.BomDoc]|ReportField=TotalQuantity~298|ReportField=ReportTime~2:56:49 PM|ReportField=ReportDate~5/29/2019|ReportField=ReportDateTime~5/29/2019 2:56:49 PM|ReportField=OutputName~BOM|ReportField=OutputType~BOM_PartType|ReportField=GeneratorName~BOM|ReportField=GeneratorDescription~Bill of Materials|ReportField=VariantName~LPC55S69|ReportField=Address1~|ReportField=Address2~|ReportField=Address3~|ReportField=Address4~|ReportField=Application_BuildNumber~|ReportField=ApprovedBy~|ReportField=Author~|ReportField=CheckedBy~José Ogando|ReportField=CompanyName~|ReportField=CurrentDate~5/29/2019|ReportField=CurrentTime~12:47:05 PM|ReportField=Date~|ReportField=DocumentFullPathAndName~C:\NXP\LPC5500\LPCXpresso55SXX\trunk\BRIDGE-ACCELEROMETER.SchDoc|ReportField=DocumentName~BRIDGE-ACCELEROMETER.SchDoc|ReportField=DocumentNumber~|ReportField=DrawnBy~|ReportField=Engineer~Eduardo Teofilo|ReportField=ImagePath~|ReportField=ModifiedDate~5/29/2019|ReportField=Organization~|ReportField=ProjectName~LPCXpresso55SXX.PrjPcb|ReportField=Revision~A2|ReportField=Rule~|ReportField=SheetNumber~4|ReportField=SheetTotal~8|ReportField=Time~|ReportField=Title~|ReportField=DataSourceFileName~LPCXpresso55SXX.BomDoc|ReportField=DataSourceFullPath~C:\NXP\LPC5500\LPCXpresso55SXX\trunk\LPCXpresso55SXX.BomDoc|ReportField=PCBConfigurationName~Sources|ReportField=Item~|ReportField=ItemRevision~|ReportField=ItemAndRevision~|ReportField=ItemRevisionBase~|ReportField=ItemRevisionLevel1~|ReportField=ItemRevisionLevel2~|ReportField=ItemRevisionLevel1AndBase~|ReportField=ItemRevisionLevel2AndLevel1~
59|Fitted|IC MCU 32BIT 512KB FLASH 100BGA|U2|BGA100_9x9x1.2mm|1|||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DNXP%2520Semiconductors%26mpn%3DLPC4322JET100E%26seller%3DDigi-Key%26sku%3DLPC4322JET100E-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}NXP%20Semiconductors{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DNXP%2520Semiconductors%26mpn%3DLPC4322JET100E%26seller%3DDigi-Key%26sku%3DLPC4322JET100E-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}LPC4322JET100E{URL.TIP}Manufacturer
60|Fitted|TXRX 4BIT DUAL 3STATE 16-DHVQFN|U3, U6|DHVQFN16 (NXP)|2|||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DNXP%2520Semiconductors%26mpn%3D74AVC4TD245BQ%252C115%26seller%3DDigi-Key%26sku%3D1727-6899-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}NXP%20Semiconductors{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DNXP%2520Semiconductors%26mpn%3D74AVC4TD245BQ%252C115%26seller%3DDigi-Key%26sku%3D1727-6899-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}74AVC4TD245BQ,115{URL.TIP}Manufacturer
61|Fitted|IC CODEC STEREO ULP 32QFN|U5|QFN-32 4x4x0.75|1|||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DCirrus%2520Logic%26mpn%3DWM8904CGEFL%252FV%26seller%3DDigi-Key%26sku%3DWM8904CGEFL%252FV-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Cirrus%20Logic{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DCirrus%2520Logic%26mpn%3DWM8904CGEFL%252FV%26seller%3DDigi-Key%26sku%3DWM8904CGEFL%252FV-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}WM8904CGEFL%2FV{URL.TIP}Manufacturer
62|Fitted|MMA8652FC 3-Axis, 12-bit Digital Accelerometer, 1.95 to 3.6 V, -40 to 85 degC, 10-Pin DFN (2162-02), RoHS, Tape and Reel|U7|FRES-2162-02_V|1|||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DNXP%2520Freescale%26mpn%3DMMA8652FCR1%26seller%3DDigi-Key%26sku%3DMMA8652FCR1TR-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}NXP%20Freescale{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DNXP%2520Freescale%26mpn%3DMMA8652FCR1%26seller%3DDigi-Key%26sku%3DMMA8652FCR1TR-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}MMA8652FCR1{URL.TIP}Manufacturer
63|Fitted|IC REG LDO 1.8V 0.5A SOT89-3|U8|SOT-89-3|1|||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTorex%26mpn%3DXC6214P182PR-G%26seller%3DMouser%26sku%3D865-XC6214P182PR-G%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Torex{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTorex%26mpn%3DXC6214P182PR-G%26seller%3DMouser%26sku%3D865-XC6214P182PR-G%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}XC6214P182PR-G{URL.TIP}Manufacturer
64|Fitted|IC REG LDO 3.3V 0.5A SOT89-3|U9|SOT-89-3|1|||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTorex%26mpn%3DXC6214P332PR-G%26seller%3DMouser%26sku%3D865-XC6214P332PR-G%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Torex{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTorex%26mpn%3DXC6214P332PR-G%26seller%3DMouser%26sku%3D865-XC6214P332PR-G%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}XC6214P332PR-G{URL.TIP}Manufacturer
65|Fitted|IC REG LINEAR 2.5V SOT25-5|U10|SOT25|1|||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTorex%26mpn%3DXC6223H251MR-G%26seller%3DMouser%26sku%3D865-XC6223H251MR-G%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Torex{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTorex%26mpn%3DXC6223H251MR-G%26seller%3DMouser%26sku%3D865-XC6223H251MR-G%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}XC6223H251MR-G{URL.TIP}Manufacturer
66|Fitted|IC BUFF OPEN DRAIN N-INV 5TSSOP|U11|SOT353|1|||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DNXP%2520Semiconductors%26mpn%3D74LVC1G07GW-Q100H%26seller%3DDigi-Key%26sku%3D1727-1181-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}NXP%20Semiconductors{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DNXP%2520Semiconductors%26mpn%3D74LVC1G07GW-Q100H%26seller%3DDigi-Key%26sku%3D1727-1181-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}74LVC1G07GW-Q100H{URL.TIP}Manufacturer
67|Fitted|IC BUS TRANSCVR TRI-ST DL 8TSSOP|U12|TSSOP8|1|||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DNXP%2520Semiconductors%26mpn%3D74AVC2T45DP%252C125%26seller%3DDigi-Key%26sku%3D1727-6571-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}NXP%20Semiconductors{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DNXP%2520Semiconductors%26mpn%3D74AVC2T45DP%252C125%26seller%3DDigi-Key%26sku%3D1727-6571-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}74AVC2T45DP,125{URL.TIP}Manufacturer
68|Fitted|TXRX XLATING DUAL 3ST 6TSSOP|U13, U15, U16|SOT-363|3|||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DNXP%2520Semiconductors%26mpn%3D74LVC1T45GW%252C125%26seller%3DDigi-Key%26sku%3D1727-4560-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}NXP%20Semiconductors{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DNXP%2520Semiconductors%26mpn%3D74LVC1T45GW%252C125%26seller%3DDigi-Key%26sku%3D1727-4560-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}74LVC1T45GW,125{URL.TIP}Manufacturer
69|Fitted|IC ANLG SWITCH 4PDT 16XQFN|U14|XQFN16|1|||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DNXP%2520Semiconductors%26mpn%3DNX3DV2567GU%252C115%26seller%3DDigi-Key%26sku%3D568-5206-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}NXP%20Semiconductors{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DNXP%2520Semiconductors%26mpn%3DNX3DV2567GU%252C115%26seller%3DDigi-Key%26sku%3D568-5206-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}NX3DV2567GU,115{URL.TIP}Manufacturer
70|Fitted|IC ANALOG SWITCH SPDT 10XQFN|U18|XQFN10|1|||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DNXP%2520Semiconductors%26mpn%3DNX3L2267GM%252C115%26seller%3DDigi-Key%26sku%3D568-12391-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}NXP%20Semiconductors{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DNXP%2520Semiconductors%26mpn%3DNX3L2267GM%252C115%26seller%3DDigi-Key%26sku%3D568-12391-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}NX3L2267GM,115{URL.TIP}Manufacturer
71|Fitted|Adjustable, Active High, Latch-off, Current-Limited Power-Distribution Switch, 0.075 to 1.7 A Current Limit, -40 to 85 degC, 6-pin SOT-23 (DBV), Green (RoHS & no Sb/Br)|U19|DBV0006A_N|1|||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTexas%2520Instruments%26mpn%3DTPS2553DBVR-1%26seller%3DDigi-Key%26sku%3D296-39380-2-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Texas%20Instruments{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTexas%2520Instruments%26mpn%3DTPS2553DBVR-1%26seller%3DDigi-Key%26sku%3D296-39380-2-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}TPS2553DBVR-1{URL.TIP}Manufacturer
72|Fitted|IP4252CZ16-8-TTL,1|U20|HUSON16|1|||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DNXP%2520Semiconductors%26mpn%3DIP4252CZ16-8-TTL%252C1%26seller%3DDigi-Key%26sku%3D1727-5675-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}NXP%20Semiconductors{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DNXP%2520Semiconductors%26mpn%3DIP4252CZ16-8-TTL%252C1%26seller%3DDigi-Key%26sku%3D1727-5675-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}IP4252CZ16-8-TTL,1{URL.TIP}Manufacturer
73|Fitted|CRYSTAL 12.0000MHZ 18PF SMD|Y1|2-LEAD 11.4X4.8|1||12MHZ|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DAbracon%26mpn%3DABLS2-12.000MHZ-D4Y-T%26seller%3DDigi-Key%26sku%3D535-9869-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Abracon{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DAbracon%26mpn%3DABLS2-12.000MHZ-D4Y-T%26seller%3DDigi-Key%26sku%3D535-9869-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}ABLS2-12.000MHZ-D4Y-T{URL.TIP}Manufacturer
74|Fitted|CRYSTAL 32.7680KHZ 12.5PF SMD|Y2|2-SMD 3.2x1.5mm|1||32.768KHz|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DNDK%26mpn%3DNX3215SA-32.768K-STD-MUS-2%26seller%3DDigi-Key%26sku%3D644-1159-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}NDK{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DNDK%26mpn%3DNX3215SA-32.768K-STD-MUS-2%26seller%3DDigi-Key%26sku%3D644-1159-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}NX3215SA-32.768K-STD-MUS-2{URL.TIP}Manufacturer
75|Fitted|CRYSTAL 16.0000MHZ 8PF SMD|Y3|CX3225GA|1||16MHZ|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DKyocera%2520AVX%26mpn%3DCX3225GA16000D0PTVCC%26seller%3DDigi-Key%26sku%3D1253-1153-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Kyocera%20AVX{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DKyocera%2520AVX%26mpn%3DCX3225GA16000D0PTVCC%26seller%3DDigi-Key%26sku%3D1253-1153-1-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}CX3225GA16000D0PTVCC{URL.TIP}Manufacturer
76|Not Fitted|HEADER 2POS SNGL T/H 2.54MM|J5, J11, J12, P2, P3, P12, P13, P25, P29|61300211121|0|DNI||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DWurth%2520Electronics%26mpn%3D61300211121%26seller%3DDigi-Key%26sku%3D732-5315-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Wurth%20Electronics{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DWurth%2520Electronics%26mpn%3D61300211121%26seller%3DDigi-Key%26sku%3D732-5315-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}61300211121{URL.TIP}Manufacturer
77|Not Fitted|PTH HEADER 40MIL DRILL 70MIL PAD|P11, P27|HDR1X1|0|DNI||{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Manufacturer
78|Not Fitted|CONN FEMALE 4POS DL .1" R/A GOLD|P14|PPPC022LJBN-RC|0|DNI||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSullins%26mpn%3DPPPC022LJBN-RC%26seller%3DDigi-Key%26sku%3DS5555-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Sullins{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSullins%26mpn%3DPPPC022LJBN-RC%26seller%3DDigi-Key%26sku%3DS5555-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}PPPC022LJBN-RC{URL.TIP}Manufacturer
79|Not Fitted|HEADER 3POS SNGL T/H 2.54MM|P15, P26, P28|61300311121|0|DNI||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DWurth%2520Electronics%26mpn%3D61300311121%26seller%3DDigi-Key%26sku%3D732-5316-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Wurth%20Electronics{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DWurth%2520Electronics%26mpn%3D61300311121%26seller%3DDigi-Key%26sku%3D732-5316-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}61300311121{URL.TIP}Manufacturer
80|Not Fitted|CONN HEADER 10POS DUAL .05" SMD|P22|FTSH-105-01-L-DV-K|0|DNI||{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSamtec%26mpn%3DFTSH-105-01-F-DV%26seller%3DNewark%26sku%3D01R3399%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Samtec{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSamtec%26mpn%3DFTSH-105-01-F-DV%26seller%3DNewark%26sku%3D01R3399%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}FTSH-105-01-F-DV{URL.TIP}Manufacturer
81|Not Fitted|Chip Resistor, 100 KOhm, +/- 1%, 100 mW, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel|R36, R73, R114, R128|RESC1005X40X25LL05T05|0|DNI|100K Ohm|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DPanasonic%26mpn%3DERJ-2RKF1003X%26seller%3DDigi-Key%26sku%3DP100KLTR-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Panasonic{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DPanasonic%26mpn%3DERJ-2RKF1003X%26seller%3DDigi-Key%26sku%3DP100KLTR-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}ERJ-2RKF1003X{URL.TIP}Manufacturer
82|Not Fitted|2K2 0.063W 1% 0402 (1005 Metric)  SMD|R43, R44, R45|RESC0402(1005)_L|0|DNI|2200 Ohm|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-072K2L%26seller%3DDigi-Key%26sku%3D311-2.20KLRTR-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0402FR-072K2L%26seller%3DDigi-Key%26sku%3D311-2.20KLRTR-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0402FR-072K2L{URL.TIP}Manufacturer
83|Not Fitted|Jumper 0402 (1005 Metric)|R62, R64, R65, R68, R70|RESC0402(1005)_L|0|DNI|0 Ohm|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DVishay%26mpn%3DCRCW04020000Z0ED%26seller%3DDigi-Key%26sku%3D541-0.0JCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26{URL.TEXT}Vishay{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DVishay%26mpn%3DCRCW04020000Z0ED%26seller%3DDigi-Key%26sku%3D541-0.0JCT-ND%26country%3DUS%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}CRCW04020000Z0ED{URL.TIP}Manufacturer
